SwUFn ID	함수명	Prototype(발췌)	계층	현재 Related ID	SwFn 후보 (검증 후 택1)	비고	팀 확정
SwUFn_15150	s_AssistOpen_CheckReverseMovement	static void s_AssistOpen_CheckReverseMovement(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15145	s_AssistOpen_GetAnglesLimited	static void s_AssistOpen_GetAnglesLimited(S16 *s16p_Pitch, S16 *s16p_R	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요 / 공용 — 여러 기능이 쓰므로 단일 SwFn 부적절 가능	
SwUFn_1564	s_AssistOpen_PrepareAngles	static void s_AssistOpen_PrepareAngles(S16 *s16p_pitch, S16 *s16p_roll	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1568	s_AssistOpen_ProcessActiveHolding	static void s_AssistOpen_ProcessActiveHolding(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15152	s_AssistOpen_ProcessActiveSection	static void s_AssistOpen_ProcessActiveSection(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1570	s_AssistOpen_ProcessNormalOperation	static void s_AssistOpen_ProcessNormalOperation(S16 s16t_Pitch, S16 s1	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15151	s_AssistOpen_ProcessOutsideSection	static void s_AssistOpen_ProcessOutsideSection(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1567	s_AssistOpen_ProcessStopCycle	static void s_AssistOpen_ProcessStopCycle(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15144	s_AssistOpen_SetEndStep	static void s_AssistOpen_SetEndStep(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1569	s_AssistOpen_SetMotorDirection	static void s_AssistOpen_SetMotorDirection(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15147	s_AssistOpen_TryActivateRevKick	static void s_AssistOpen_TryActivateRevKick(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15149	s_AssistOpen_UpdateActiveHoldingPwm	static void s_AssistOpen_UpdateActiveHoldingPwm(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15148	s_AssistOpen_UpdateNowStep	static void s_AssistOpen_UpdateNowStep(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15103	s_AutoClose_ApplyHoldingSpeed	static void s_AutoClose_ApplyHoldingSpeed(S32 *s32p_speed, S16 s16t_Po	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15104	s_AutoClose_ApplyTip2Run_Normal	static void s_AutoClose_ApplyTip2Run_Normal(S32 *s32p_speed)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15102	s_AutoClose_GetAnglesLimited	static void s_AutoClose_GetAnglesLimited(S16 *s16p_Pitch, S16 *s16p_Ro	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요 / 공용 — 여러 기능이 쓰므로 단일 SwFn 부적절 가능	
SwUFn_15106	s_AutoCloseProfile_CalcIntersection	static void s_AutoCloseProfile_CalcIntersection(AutoCloseProfileParam_	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15163	s_AutoCloseProfile_CalcMode1Speed	static S32 s_AutoCloseProfile_CalcMode1Speed(const AutoCloseProfilePar	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15164	s_AutoCloseProfile_CalcMode2Speed	static S32 s_AutoCloseProfile_CalcMode2Speed(const AutoCloseProfilePar	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15107	s_AutoCloseProfile_CalcSpeed	static S32 s_AutoCloseProfile_CalcSpeed(const AutoCloseProfileParam_t	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15105	s_AutoCloseProfile_Init	static void s_AutoCloseProfile_Init(AutoCloseProfileParam_t *pProfile)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15155	s_AutoCloseProfile_SelectMode	static void s_AutoCloseProfile_SelectMode(AutoCloseProfileParam_t *pPr	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1580	s_CalcAutoCloseSpeedProfile	static S32 s_CalcAutoCloseSpeedProfile(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1578	s_CalcIntersectPoint_NoS64	static void s_CalcIntersectPoint_NoS64(const IntersectLine_t *pLine, S	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1517	s_ComSpeedLimit	static void s_ComSpeedLimit( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요 / 공용 — 여러 기능이 쓰므로 단일 SwFn 부적절 가능	
SwUFn_15121	s_DoorHolding_CheckTargetReached	static void s_DoorHolding_CheckTargetReached(S16 s16t_Position_23)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15116	s_DoorHolding_ClampComSpeed	static void s_DoorHolding_ClampComSpeed(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요 / 공용 — 여러 기능이 쓰므로 단일 SwFn 부적절 가능	
SwUFn_15118	s_DoorHolding_ClampCurrentSpeed	static void s_DoorHolding_ClampCurrentSpeed(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요 / 공용 — 여러 기능이 쓰므로 단일 SwFn 부적절 가능	
SwUFn_15123	s_DoorHolding_FinalizeHoldData	static void s_DoorHolding_FinalizeHoldData(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15127	s_DoorHolding_HandleForceOrNext	static void s_DoorHolding_HandleForceOrNext(ScanState_t u8t_ScanState)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15124	s_DoorHolding_HandleInitOrDirection	static void s_DoorHolding_HandleInitOrDirection(ScanState_t u8t_ScanSt	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15125	s_DoorHolding_HandleMoveOrWait	static void s_DoorHolding_HandleMoveOrWait(ScanState_t u8t_ScanState,	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15117	s_DoorHolding_HandleScanState	static void s_DoorHolding_HandleScanState(ScanState_t u8t_ScanState, S	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15132	s_DoorHolding_HandleSetTuneState	static void s_DoorHolding_HandleSetTuneState(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15126	s_DoorHolding_HandleSlipOrMeasure	static void s_DoorHolding_HandleSlipOrMeasure(ScanState_t u8t_ScanStat	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15131	s_DoorHolding_HandleWaitState	static void s_DoorHolding_HandleWaitState(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15114	s_DoorHolding_HoldingForceStay	static void s_DoorHolding_HoldingForceStay(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1588	s_DoorHolding_InitState	static void s_DoorHolding_InitState(S16 s16_pitch, S16 s16_roll)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15113	s_DoorHolding_MeasureSpeed	static void s_DoorHolding_MeasureSpeed(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15111	s_DoorHolding_MoveToTarget	static void s_DoorHolding_MoveToTarget(S16 s16t_Position_23, S16 s16t_	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15115	s_DoorHolding_NextPosition	static void s_DoorHolding_NextPosition(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1573	s_DoorHolding_PrepareAngles	static void s_DoorHolding_PrepareAngles(S16 *s16p_pitch, S16 *s16p_rol	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1574	s_DoorHolding_ProcessState	static void s_DoorHolding_ProcessState(S16 s16_pitch, S16 s16_roll, U3	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15122	s_DoorHolding_SampleHoldData	static void s_DoorHolding_SampleHoldData(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15109	s_DoorHolding_ScanInit	static void s_DoorHolding_ScanInit(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15110	s_DoorHolding_SetDirection	static void s_DoorHolding_SetDirection(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1589	s_DoorHolding_SlipCheckState	static void s_DoorHolding_SlipCheckState(U32 u32_holdingTime)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15108	s_DoorHolding_TempPauseCheck	static U8 s_DoorHolding_TempPauseCheck(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15120	s_DoorHolding_UpdateComSpeed	static void s_DoorHolding_UpdateComSpeed(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15119	s_DoorHolding_UpdateMovingTarget	static void s_DoorHolding_UpdateMovingTarget(S16 s16t_Position_23, S16	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15112	s_DoorHolding_Wait2s	static void s_DoorHolding_Wait2s(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1586	s_DoorHoldingForceScan	static void s_DoorHoldingForceScan(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1583	s_DoorHoldingStabilization	static void s_DoorHoldingStabilization( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1547	s_GetDoorSideAdjustedAngles	static void s_GetDoorSideAdjustedAngles(S16 *s16p_Pitch, S16 *s16p_Rol	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15128	s_GetSlipPhaseIndex	static U8 s_GetSlipPhaseIndex(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15154	s_GetVsupRatio	static U16 s_GetVsupRatio(U16 u16_Vsup)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15153	s_GetVsupRatio_Interpolate	static U16 s_GetVsupRatio_Interpolate(U16 u16_Vsup, const U16 *pu16_Vo	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1571	s_MotorCompensation	static void s_MotorCompensation( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15100	s_MotorCtrl_DetermineFromFreeStop	static void s_MotorCtrl_DetermineFromFreeStop(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1534	s_MotorSpdCtrl_ActiveHolding	static void s_MotorSpdCtrl_ActiveHolding( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1526	s_MotorSpdCtrl_AssistClose	static void s_MotorSpdCtrl_AssistClose( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1525	s_MotorSpdCtrl_AssistOpen	static void s_MotorSpdCtrl_AssistOpen( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1516	s_MotorSpdCtrl_AutoClose	static s_MotorSpdCtrl_AutoClose ( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1515	s_MotorSpdCtrl_AutoOpen	static void s_MotorSpdCtrl_AutoOpen( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1533	s_MotorSpdCtrl_AutoStop	static void s_MotorSpdCtrl_AutoStop( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1572	s_MotorSpdCtrl_PreActiveHolding	static void s_MotorSpdCtrl_PreActiveHolding( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15158	s_MotorSpeedModeSelection_FrontApplyCompensation	static void s_MotorSpeedModeSelection_FrontApplyCompensation( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15157	s_MotorSpeedModeSelection_FrontApplySlope	static void s_MotorSpeedModeSelection_FrontApplySlope( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15156	s_MotorSpeedModeSelection_FrontSetModeBase	static void s_MotorSpeedModeSelection_FrontSetModeBase( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1581	s_PID_Control_Position	static S32 s_PID_Control_Position(S16 S16t_TargetPosition)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1582	s_PID_Control_Position_Reset	static void s_PID_Control_Position_Reset( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1529	s_PID_Control_Speed	static S32 s_PID_Control_Speed(S32 S32t_TargetSpeed)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1530	s_PID_Control_Speed_Reset	static void s_PID_Control_Speed_Reset( void )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1540	s_ProcessAutoStopState	static void s_ProcessAutoStopState(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
